img_id	description
414639	"ballplayer, baseball player"
226580	"ski"
569188	"medicine chest, medicine cabinet"
528929	"pickup, pickup truck"
074138	"banana"
325786	"airliner"
371007	"flagpole, flagstaff"
101413	"banana"
464261	"street sign"
110092	"plate"
264708	"Egyptian cat"
304466	"breakwater, groin, groyne, mole, bulwark, seawall, jetty"
549563	"fur coat"
022806	"prison, prison house"
531860	"bakery, bakeshop, bakehouse"
488866	"home theater, home theatre"
436967	"broom"
253763	"brown bear, bruin, Ursus arctos"
298008	"moped"
012524	"giant schnauzer"
415203	"paper towel"
504617	"American lobster, Northern lobster, Maine lobster, Homarus americanus"
458229	"apiary, bee house"
458326	"lighter, light, igniter, ignitor"
472841	"sorrel"
119276	"microwave, microwave oven"
238087	"soccer ball"
569533	"ski"
229975	"king crab, Alaska crab, Alaskan king crab, Alaska king crab, Paralithodes camtschatica"
277544	"desktop computer"
221633	"moped"
510900	"hotdog, hot dog, red hot"
139355	"teddy, teddy bear"
487735	"desktop computer"
014619	"alp"
505343	"traffic light, traffic signal, stoplight"
206385	"llama"
444036	"conch"
293784	"Indian elephant, Elephas maximus"
228994	"seat belt, seatbelt"
110252	"banana"
265074	"broccoli"
223023	"toilet seat"
243421	"church, church building"
139240	"library"
134818	"chest"
125188	"basset, basset hound"
469475	"unicycle, monocycle"
467461	"racket, racquet"
024371	"meat loaf, meatloaf"
233497	"paddle, boat paddle"
224217	"snorkel"
441605	"orange"
188276	"tree frog, tree-frog"
280338	"banana"
233064	"bakery, bakeshop, bakehouse"
062426	"altar"
336942	"paper towel"
194676	"traffic light, traffic signal, stoplight"
193732	"street sign"
016715	"oystercatcher, oyster catcher"
397826	"sundial"
319543	"patio, terrace"
477245	"burrito"
065523	"Arabian camel, dromedary, Camelus dromedarius"
537422	"plate rack"
553284	"jinrikisha, ricksha, rickshaw"
545263	"altar"
535692	"killer whale, killer, orca, grampus, sea wolf, Orcinus orca"
457401	"microwave, microwave oven"
408368	"goose"
360871	"microwave, microwave oven"
373338	"crane"
244675	"entertainment center"
509815	"car mirror"
380338	"bakery, bakeshop, bakehouse"
190872	"park bench"
336221	"traffic light, traffic signal, stoplight"
407545	"ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus"
043506	"streetcar, tram, tramcar, trolley, trolley car"
268739	"soccer ball"
266503	"street sign"
520204	"unicycle, monocycle"
550193	"lumbermill, sawmill"
237337	"plate"
510314	"traffic light, traffic signal, stoplight"
263208	"horse cart, horse-cart"
053426	"water buffalo, water ox, Asiatic buffalo, Bubalus bubalis"
572012	"unicycle, monocycle"
489998	"pole"
224136	"streetcar, tram, tramcar, trolley, trolley car"
040103	"airliner"
343542	"ski"
215134	"dogsled, dog sled, dog sleigh"
512944	"racket, racquet"
344238	"microwave, microwave oven"
455601	"llama"
332176	"drumstick"
054327	"bell cote, bell cot"
396166	"grille, radiator grille"
580427	"tabby, tabby cat"
458328	"Border collie"
040380	"acorn"
257993	"cheeseburger"
204219	"lab coat, laboratory coat"
492235	"brown bear, bruin, Ursus arctos"
488862	"dogsled, dog sled, dog sleigh"
305450	"mailbox, letter box"
155138	"umbrella"
369889	"pizza, pizza pie"
098864	"Indian elephant, Elephas maximus"
460287	"kelpie"
573529	"rugby ball"
512786	"desk"
481571	"street sign"
066299	"ram, tup"
183236	"monitor"
350592	"tiger cat"
461340	"studio couch, day bed"
115632	"bison"
058694	"bakery, bakeshop, bakehouse"
417602	"grocery store, grocery, food market, market"
082523	"mailbox, letter box"
379044	"warplane, military plane"
324246	"pay-phone, pay-station"
167002	"assault rifle, assault gun"
106010	"ski"
510260	"recreational vehicle, RV, R.V."
505309	"plate"
472181	"ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus"
442199	"mountain bike, all-terrain bike, off-roader"
278793	"triceratops"
412848	"catamaran"
552919	"washbasin, handbasin, washbowl, lavabo, wash-hand basin"
087649	"steam locomotive"
462404	"obelisk"
126371	"remote control, remote"
437710	"mousetrap"
151757	"ox"
295626	"prison, prison house"
174406	"street sign"
333984	"aircraft carrier, carrier, flattop, attack aircraft carrier"
545476	"purse"
073374	"ski"
039535	"cheetah, chetah, Acinonyx jubatus"
578363	"park bench"
127629	"cowboy hat, ten-gallon hat"
149498	"restaurant, eating house, eating place, eatery"
350070	"ski"
027482	"broom"
502916	"racket, racquet"
067115	"bighorn, bighorn sheep, cimarron, Rocky Mountain bighorn, Rocky Mountain sheep, Ovis canadensis"
030443	"umbrella"
565243	"hair spray"
328185	"tow truck, tow car, wrecker"
306525	"parachute, chute"
476321	"chocolate sauce, chocolate syrup"
561560	"Indian elephant, Elephas maximus"
110776	"teddy, teddy bear"
270659	"ski"
515924	"ski"
400606	"screwdriver"
212834	"umbrella"
003321	"ox"
119214	"umbrella"
176568	"laptop, laptop computer"
212532	"crutch"
552383	"African elephant, Loxodonta africana"
276871	"German shepherd, German shepherd dog, German police dog, alsatian"
167317	"balance beam, beam"
157793	"bib"
101467	"racket, racquet"
066988	"toilet seat"
075863	"washbasin, handbasin, washbowl, lavabo, wash-hand basin"
432000	"African elephant, Loxodonta africana"
506371	"parachute, chute"
255026	"moped"
382710	"tabby, tabby cat"
307462	"pirate, pirate ship"
323868	"airliner"
506880	"shovel"
436607	"cowboy boot"
530097	"notebook, notebook computer"
428810	"aircraft carrier, carrier, flattop, attack aircraft carrier"
495789	"Airedale, Airedale terrier"
467774	"horse cart, horse-cart"
394776	"fire engine, fire truck"
385445	"home theater, home theatre"
267731	"volleyball"
272924	"worm fence, snake fence, snake-rail fence, Virginia fence"
310673	"starfish, sea star"
247529	"parking meter"
276244	"kimono"
202400	"Gordon setter"
242612	"groom, bridegroom"
147442	"crane"
495793	"groom, bridegroom"
209844	"racket, racquet"
373970	"moped"
481292	"paddlewheel, paddle wheel"
148004	"African elephant, Loxodonta africana"
114093	"padlock"
502808	"shower curtain"
545566	"go-kart"
038513	"zebra"
352243	"Staffordshire bullterrier, Staffordshire bull terrier"
355321	"amphibian, amphibious vehicle"
387169	"paddle, boat paddle"
338258	"sandbar, sand bar"
086823	"parachute, chute"
255808	"crash helmet"
314558	"motor scooter, scooter"
561369	"hook, claw"
048223	"washbasin, handbasin, washbowl, lavabo, wash-hand basin"
174749	"wok"
317997	"racket, racquet"
335125	"monitor"
373849	"water buffalo, water ox, Asiatic buffalo, Bubalus bubalis"
071016	"warplane, military plane"
513105	"neck brace"
552571	"bison"
150948	"tray"
416247	"notebook, notebook computer"
474699	"cheeseburger"
065280	"confectionery, confectionary, candy store"
412687	"soccer ball"
125313	"street sign"
575751	"wardrobe, closet, press"
342401	"ballplayer, baseball player"
449313	"patio, terrace"
128462	"racket, racquet"
216364	"crutch"
453289	"wreck"
443650	"lakeside, lakeshore"
216119	"umbrella"
121754	"sarong"
015472	"ballplayer, baseball player"
046242	"hay"
545556	"school bus"
198396	"consomme"
464188	"Shetland sheepdog, Shetland sheep dog, Shetland"
002278	"parachute, chute"
309585	"passenger car, coach, carriage"
419310	"paddle, boat paddle"
280898	"minibus"
068082	"chocolate sauce, chocolate syrup"
406286	"remote control, remote"
211255	"bathtub, bathing tub, bath, tub"
340103	"pot, flowerpot"
449622	"vacuum, vacuum cleaner"
289591	"fire engine, fire truck"
329501	"barbershop"
084390	"toilet seat"
486298	"punching bag, punch bag, punching ball, punchball"
503715	"brown bear, bruin, Ursus arctos"
565144	"ram, tup"
084843	"horse cart, horse-cart"
418348	"seashore, coast, seacoast, sea-coast"
545191	"trolleybus, trolley coach, trackless trolley"
439050	"bison"
124167	"volleyball"
532734	"balance beam, beam"
531910	"buckeye, horse chestnut, conker"
198414	"restaurant, eating house, eating place, eatery"
183293	"street sign"
123824	"canoe"
035367	"dining table, board"
054121	"quilt, comforter, comfort, puff"
166126	"syringe"
200001	"greenhouse, nursery, glasshouse"
515826	"can opener, tin opener"
100337	"hay"
580797	"racket, racquet"
536842	"suit, suit of clothes"
182972	"trolleybus, trolley coach, trackless trolley"
354626	"trolleybus, trolley coach, trackless trolley"
278082	"park bench"
131884	"toilet seat"
066246	"soccer ball"
435544	"trolleybus, trolley coach, trackless trolley"
006229	"speedboat"
511651	"wall clock"
338787	"soccer ball"
535593	"space shuttle"
455614	"moped"
189675	"desk"
388768	"toilet seat"
197525	"pizza, pizza pie"
054749	"street sign"
320834	"goblet"
393418	"turnstile"
036090	"meat loaf, meatloaf"
086285	"pot, flowerpot"
098707	"banana"
562559	"broccoli"
228943	"power drill"
170432	"cab, hack, taxi, taxicab"
313473	"Lakeland terrier"
131696	"flat-coated retriever"
235147	"Band Aid"
047652	"frying pan, frypan, skillet"
515062	"king snake, kingsnake"
325981	"crash helmet"
459848	"electric locomotive"
035357	"bullet train, bullet"
478837	"African elephant, Loxodonta africana"
203229	"ski"
422669	"ambulance"
123995	"dining table, board"
425430	"washer, automatic washer, washing machine"
554439	"traffic light, traffic signal, stoplight"
045926	"fire engine, fire truck"
189127	"banjo"
056605	"ox"
369472	"ballplayer, baseball player"
282720	"paper towel"
008339	"motor scooter, scooter"
063866	"restaurant, eating house, eating place, eatery"
094382	"racket, racquet"
519209	"scale, weighing machine"
357898	"harmonica, mouth organ, harp, mouth harp"
017078	"worm fence, snake fence, snake-rail fence, Virginia fence"
042707	"computer keyboard, keypad"
001579	"Windsor tie"
541385	"pay-phone, pay-station"
297779	"suit, suit of clothes"
215320	"zebra"
426947	"Chesapeake Bay retriever"
344319	"horse cart, horse-cart"
493482	"ballplayer, baseball player"
418964	"trolleybus, trolley coach, trackless trolley"
214873	"crutch"
072525	"bow tie, bow-tie, bowtie"
568156	"Boston bull, Boston terrier"
334580	"sandbar, sand bar"
204682	"racer, race car, racing car"
107013	"washbasin, handbasin, washbowl, lavabo, wash-hand basin"
281131	"broccoli"
070087	"minibus"
006560	"airliner"
469355	"groenendael"
500941	"ballplayer, baseball player"
231684	"toilet seat"
318845	"half track"
400380	"cab, hack, taxi, taxicab"
020757	"dishwasher, dish washer, dishwashing machine"
195840	"corn"
365831	"park bench"
026576	"racket, racquet"
546279	"traffic light, traffic signal, stoplight"
525766	"Rhodesian ridgeback"
094549	"pizza, pizza pie"
115365	"studio couch, day bed"
351033	"snorkel"
355389	"mouse, computer mouse"
545285	"studio couch, day bed"
133225	"hotdog, hot dog, red hot"
145682	"bagel, beigel"
386896	"hotdog, hot dog, red hot"
227576	"ox"
567976	"fire engine, fire truck"
469937	"airliner"
371648	"racket, racquet"
251466	"stretcher"
257117	"zebra"
096254	"streetcar, tram, tramcar, trolley, trolley car"
420922	"water jug"
101904	"desk"
491579	"vacuum, vacuum cleaner"
251251	"balloon"
114028	"wreck"
232540	"water ouzel, dipper"
201907	"sorrel"
437416	"four-poster"
382101	"hand blower, blow dryer, blow drier, hair dryer, hair drier"
277267	"shovel"
110381	"dishwasher, dish washer, dishwashing machine"
101832	"jean, blue jean, denim"
004385	"pretzel"
467187	"car mirror"
351910	"zebra"
202241	"Tibetan mastiff"
417983	"African elephant, Loxodonta africana"
173198	"fire engine, fire truck"
153845	"red wine"
398036	"shower cap"
069745	"schipperke"
575351	"soccer ball"
452919	"Bouvier des Flandres, Bouviers des Flandres"
349695	"microwave, microwave oven"
144358	"jean, blue jean, denim"
061174	"hyena, hyaena"
419255	"studio couch, day bed"
344181	"space heater"
092549	"hyena, hyaena"
243750	"ski"
508502	"passenger car, coach, carriage"
476950	"barrow, garden cart, lawn cart, wheelbarrow"
411778	"cheetah, chetah, Acinonyx jubatus"
055447	"kuvasz"
476651	"volleyball"
196035	"jinrikisha, ricksha, rickshaw"
233256	"mortar"
396188	"traffic light, traffic signal, stoplight"
314019	"jean, blue jean, denim"
328740	"cellular telephone, cellular phone, cellphone, cell, mobile phone"
495310	"car wheel"
424768	"warplane, military plane"
295197	"baboon"
320238	"jackfruit, jak, jack"
038490	"barn"
162558	"soccer ball"
042621	"breakwater, groin, groyne, mole, bulwark, seawall, jetty"
342381	"computer keyboard, keypad"
282793	"zebra"
170877	"lipstick, lip rouge"
049217	"ski"
077005	"restaurant, eating house, eating place, eatery"
235276	"warplane, military plane"
194448	"ski"
365267	"Arabian camel, dromedary, Camelus dromedarius"
145761	"trolleybus, trolley coach, trackless trolley"
315411	"plate"
314526	"Italian greyhound"
051908	"Irish wolfhound"
126601	"pizza, pizza pie"
182968	"rotisserie"
312631	"sorrel"
248836	"jeep, landrover"
422100	"mountain bike, all-terrain bike, off-roader"
322500	"flat-coated retriever"
487090	"bow tie, bow-tie, bowtie"
570512	"bobsled, bobsleigh, bob"
101572	"cash machine, cash dispenser, automated teller machine, automatic teller machine, automated teller, automatic teller, ATM"
184720	"cowboy hat, ten-gallon hat"
470622	"warthog"
384389	"ski"
112358	"seashore, coast, seacoast, sea-coast"
340270	"Border collie"
140236	"trolleybus, trolley coach, trackless trolley"
114784	"streetcar, tram, tramcar, trolley, trolley car"
368876	"wardrobe, closet, press"
090782	"refrigerator, icebox"
289862	"church, church building"
073892	"warplane, military plane"
508382	"restaurant, eating house, eating place, eatery"
471886	"snowmobile"
162077	"liner, ocean liner"
490155	"car mirror"
401310	"sweatshirt"
371453	"warplane, military plane"
315466	"paddle, boat paddle"
055373	"torch"
108492	"racket, racquet"
351134	"ballplayer, baseball player"
092752	"patio, terrace"
406303	"monitor"
361842	"African elephant, Loxodonta africana"
482332	"pool table, billiard table, snooker table"
155253	"moped"
255546	"microwave, microwave oven"
061849	"mouse, computer mouse"
571462	"bakery, bakeshop, bakehouse"
194416	"park bench"
288115	"electric locomotive"
192577	"potpie"
166678	"dining table, board"
221038	"laptop, laptop computer"
117555	"quilt, comforter, comfort, puff"
373722	"American Staffordshire terrier, Staffordshire terrier, American pit bull terrier, pit bull terrier"
360002	"groenendael"
514846	"zebra"
094890	"stretcher"
049550	"mailbox, letter box"
334637	"plate"
411629	"racket, racquet"
553278	"plate"
308672	"umbrella"
490469	"lakeside, lakeshore"
107617	"greenhouse, nursery, glasshouse"
044446	"wok"
059454	"bottlecap"
369358	"alp"
309856	"mountain tent"
267560	"redbone"
487559	"Chihuahua"
189052	"rugby ball"
479035	"bagel, beigel"
158186	"cleaver, meat cleaver, chopper"
311926	"trolleybus, trolley coach, trackless trolley"
419571	"alp"
169174	"motor scooter, scooter"
395598	"lakeside, lakeshore"
514531	"street sign"
293366	"warplane, military plane"
336804	"soft-coated wheaten terrier"
011461	"sandbar, sand bar"
194030	"Ibizan hound, Ibizan Podenco"
214216	"ski"
407289	"microwave, microwave oven"
309285	"restaurant, eating house, eating place, eatery"
393608	"carbonara"
072203	"wooden spoon"
110459	"suit, suit of clothes"
330729	"water buffalo, water ox, Asiatic buffalo, Bubalus bubalis"
299782	"cock"
253096	"school bus"
240955	"pay-phone, pay-station"
187379	"monitor"
262707	"ballplayer, baseball player"
139590	"ballplayer, baseball player"
153880	"toilet seat"
522464	"cab, hack, taxi, taxicab"
526445	"ballplayer, baseball player"
238667	"Great Dane"
272489	"toilet tissue, toilet paper, bathroom tissue"
256968	"unicycle, monocycle"
471202	"medicine chest, medicine cabinet"
325555	"desk"
479496	"croquet ball"
214254	"ballplayer, baseball player"
455738	"ram, tup"
280990	"racket, racquet"
340058	"Arabian camel, dromedary, Camelus dromedarius"
338670	"grocery store, grocery, food market, market"
071236	"bloodhound, sleuthhound"
290690	"traffic light, traffic signal, stoplight"
271079	"wardrobe, closet, press"
322852	"guillotine"
069809	"Crock Pot"
054233	"steel arch bridge"
313674	"chain saw, chainsaw"
469188	"stethoscope"
510147	"seashore, coast, seacoast, sea-coast"
358081	"mailbox, letter box"
290361	"washbasin, handbasin, washbowl, lavabo, wash-hand basin"
086987	"fountain"
354933	"shovel"
015355	"tabby, tabby cat"
446533	"palace"
006998	"balloon"
493173	"cellular telephone, cellular phone, cellphone, cell, mobile phone"
518410	"barbershop"
104542	"pizza, pizza pie"
077931	"refrigerator, icebox"
235269	"ski"
516365	"paddle, boat paddle"
430148	"four-poster"
176463	"candle, taper, wax light"
105252	"street sign"
202086	"home theater, home theatre"
