img_id	description
525851	"West Highland white terrier"
232263	"limousine, limo"
517230	"wing"
061182	"passenger car, coach, carriage"
522856	"cucumber, cuke"
225654	"Band Aid"
099070	"bow"
413956	"mountain bike, all-terrain bike, off-roader"
390594	"alp"
233116	"folding chair"
020769	"police van, police wagon, paddy wagon, patrol wagon, wagon, black Maria"
132141	"unicycle, monocycle"
351268	"milk can"
133329	"toilet seat"
308760	"toyshop"
400845	"warplane, military plane"
358222	"window screen"
239518	"catamaran"
306998	"fire engine, fire truck"
554542	"chocolate sauce, chocolate syrup"
466985	"seat belt, seatbelt"
467905	"crossword puzzle, crossword"
503920	"television, television system"
469092	"lampshade, lamp shade"
521094	"paddle, boat paddle"
218503	"toilet seat"
051175	"ski"
244122	"entertainment center"
241723	"chain saw, chainsaw"
242142	"soap dispenser"
109363	"warplane, military plane"
313543	"pirate, pirate ship"
468602	"fountain"
187213	"dumbbell"
148240	"wok"
072165	"velvet"
222694	"bicycle-built-for-two, tandem bicycle, tandem"
283734	"Pomeranian"
172351	"stretcher"
061779	"soccer ball"
354427	"parallel bars, bars"
365888	"pot, flowerpot"
314627	"traffic light, traffic signal, stoplight"
469509	"trifle"
315415	"flute, transverse flute"
538744	"potpie"
266114	"moped"
552585	"chainlink fence"
496116	"yellow lady's slipper, yellow lady-slipper, Cypripedium calceolus, Cypripedium parviflorum"
292315	"ballplayer, baseball player"
124747	"lifeboat"
497010	"desk"
303330	"killer whale, killer, orca, grampus, sea wolf, Orcinus orca"
534440	"racket, racquet"
251009	"golfcart, golf cart"
554538	"desk"
329948	"patio, terrace"
199011	"Model T"
398270	"basset, basset hound"
472783	"studio couch, day bed"
571973	"breakwater, groin, groyne, mole, bulwark, seawall, jetty"
486123	"traffic light, traffic signal, stoplight"
412248	"seashore, coast, seacoast, sea-coast"
046223	"corn"
565286	"fountain"
111103	"file, file cabinet, filing cabinet"
110693	"racket, racquet"
449844	"chocolate sauce, chocolate syrup"
300321	"horizontal bar, high bar"
490850	"picket fence, paling"
132137	"go-kart"
501673	"zebra"
031926	"street sign"
407566	"microwave, microwave oven"
521709	"Irish terrier"
039438	"speedboat"
478927	"sidewinder, horned rattlesnake, Crotalus cerastes"
438477	"drumstick"
477774	"kimono"
391175	"desktop computer"
099790	"loupe, jeweler's loupe"
458611	"throne"
278238	"umbrella"
568744	"jinrikisha, ricksha, rickshaw"
099956	"grand piano, grand"
501966	"microwave, microwave oven"
315637	"desk"
373986	"swing"
109182	"ski"
220139	"park bench"
376258	"pizza, pizza pie"
539573	"jersey, T-shirt, tee shirt"
521560	"quilt, comforter, comfort, puff"
272405	"obelisk"
034143	"standard poodle"
469237	"bullet train, bullet"
362130	"airliner"
249861	"plate"
325943	"snowmobile"
070566	"racket, racquet"
391388	"broccoli"
333207	"stretcher"
157202	"crash helmet"
120718	"pay-phone, pay-station"
032819	"streetcar, tram, tramcar, trolley, trolley car"
164727	"sea snake"
201188	"flamingo"
419711	"analog clock"
552031	"hartebeest"
093832	"refrigerator, icebox"
123697	"marimba, xylophone"
099405	"wing"
412722	"medicine chest, medicine cabinet"
095875	"grand piano, grand"
289895	"holster"
551433	"tank, army tank, armored combat vehicle, armoured combat vehicle"
193340	"shopping basket"
380742	"mailbox, letter box"
382171	"Border collie"
380070	"home theater, home theatre"
013158	"Persian cat"
278418	"soccer ball"
574717	"abaya"
348621	"breakwater, groin, groyne, mole, bulwark, seawall, jetty"
208509	"butternut squash"
298985	"hatchet"
402407	"ballplayer, baseball player"
312199	"crate"
202522	"dock, dockage, docking facility"
056362	"Arabian camel, dromedary, Camelus dromedarius"
529140	"microwave, microwave oven"
457474	"trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi"
544274	"Cardigan, Cardigan Welsh corgi"
365677	"streetcar, tram, tramcar, trolley, trolley car"
092557	"streetcar, tram, tramcar, trolley, trolley car"
030195	"speedboat"
020157	"dock, dockage, docking facility"
246831	"water bottle"
166310	"racket, racquet"
460857	"sax, saxophone"
494403	"flute, transverse flute"
155191	"shovel"
464585	"wok"
230490	"banana"
324232	"toyshop"
418379	"alp"
406366	"computer keyboard, keypad"
561731	"ice lolly, lolly, lollipop, popsicle"
459218	"thatch, thatched roof"
156391	"perfume, essence"
035102	"teddy, teddy bear"
070339	"motor scooter, scooter"
577556	"Windsor tie"
053641	"dock, dockage, docking facility"
481711	"Rhodesian ridgeback"
118974	"Siamese cat, Siamese"
563396	"parachute, chute"
497807	"balloon"
078896	"racer, race car, racing car"
159073	"barrel, cask"
279935	"geyser"
372583	"ski"
308265	"home theater, home theatre"
224470	"mask"
027810	"bakery, bakeshop, bakehouse"
214892	"go-kart"
311914	"school bus"
458832	"Egyptian cat"
557952	"racket, racquet"
287656	"ballplayer, baseball player"
357023	"plate"
268546	"horse cart, horse-cart"
183386	"parachute, chute"
514605	"parachute, chute"
487696	"snorkel"
372551	"goldfinch, Carduelis carduelis"
075451	"honeycomb"
084034	"necklace"
241058	"microwave, microwave oven"
243558	"grocery store, grocery, food market, market"
216851	"carousel, carrousel, merry-go-round, roundabout, whirligig"
313449	"water tower"
114174	"restaurant, eating house, eating place, eatery"
023035	"streetcar, tram, tramcar, trolley, trolley car"
496100	"mask"
414873	"ski"
416684	"bison"
148860	"Leonberg"
502015	"tricycle, trike, velocipede"
160974	"aircraft carrier, carrier, flattop, attack aircraft carrier"
321610	"can opener, tin opener"
012522	"ballplayer, baseball player"
156084	"umbrella"
421825	"sombrero"
472796	"passenger car, coach, carriage"
513351	"toilet tissue, toilet paper, bathroom tissue"
366863	"pretzel"
253125	"maypole"
199618	"jersey, T-shirt, tee shirt"
543797	"ram, tup"
467146	"frying pan, frypan, skillet"
013020	"rugby ball"
284297	"traffic light, traffic signal, stoplight"
343992	"hippopotamus, hippo, river horse, Hippopotamus amphibius"
421384	"tub, vat"
157278	"dogsled, dog sled, dog sleigh"
111742	"suspension bridge"
225989	"wreck"
205963	"golfcart, golf cart"
546594	"warplane, military plane"
085759	"knee pad"
146420	"racket, racquet"
249538	"library"
046940	"bow tie, bow-tie, bowtie"
574384	"suspension bridge"
519578	"toilet seat"
262463	"oboe, hautboy, hautbois"
490735	"park bench"
121363	"grocery store, grocery, food market, market"
530117	"Indian elephant, Elephas maximus"
437518	"balloon"
429606	"ballplayer, baseball player"
173833	"pizza, pizza pie"
225623	"robin, American robin, Turdus migratorius"
496206	"oboe, hautboy, hautbois"
416368	"Pembroke, Pembroke Welsh corgi"
339849	"sliding door"
351591	"megalith, megalithic structure"
248925	"paddle, boat paddle"
338978	"limousine, limo"
116982	"volleyball"
033442	"street sign"
320892	"warplane, military plane"
400602	"sandbar, sand bar"
065197	"crash helmet"
478448	"umbrella"
553126	"radio, wireless"
475663	"guinea pig, Cavia cobaya"
203680	"airliner"
268161	"steam locomotive"
273352	"rugby ball"
537555	"plate"
463684	"book jacket, dust cover, dust jacket, dust wrapper"
090103	"bicycle-built-for-two, tandem bicycle, tandem"
050379	"Model T"
105470	"sleeping bag"
434923	"microwave, microwave oven"
204519	"rugby ball"
560750	"shower curtain"
214641	"barbershop"
292136	"jinrikisha, ricksha, rickshaw"
019675	"hen"
147973	"balloon"
118306	"fountain"
422810	"bathtub, bathing tub, bath, tub"
221881	"oboe, hautboy, hautbois"
211431	"unicycle, monocycle"
493296	"grocery store, grocery, food market, market"
509823	"streetcar, tram, tramcar, trolley, trolley car"
165499	"washbasin, handbasin, washbowl, lavabo, wash-hand basin"
367242	"home theater, home theatre"
247971	"boathouse"
065566	"moped"
023949	"pickelhaube"
361108	"cheetah, chetah, Acinonyx jubatus"
495728	"warplane, military plane"
456462	"ski"
022954	"projector"
563659	"burrito"
249287	"butcher shop, meat market"
185243	"racket, racquet"
397892	"water tower"
139065	"flute, transverse flute"
217645	"traffic light, traffic signal, stoplight"
081200	"restaurant, eating house, eating place, eatery"
539920	"banjo"
268209	"Arabian camel, dromedary, Camelus dromedarius"
353589	"croquet ball"
267848	"rugby ball"
143594	"pirate, pirate ship"
465196	"ski"
053752	"fig"
399837	"trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi"
078137	"Persian cat"
486769	"street sign"
508878	"cash machine, cash dispenser, automated teller machine, automatic teller machine, automated teller, automatic teller, ATM"
360665	"bighorn, bighorn sheep, cimarron, Rocky Mountain bighorn, Rocky Mountain sheep, Ovis canadensis"
360279	"wig"
025192	"meat loaf, meatloaf"
325390	"pomegranate"
511446	"church, church building"
170562	"unicycle, monocycle"
481974	"Great Dane"
449104	"European gallinule, Porphyrio porphyrio"
250929	"paintbrush"
573830	"plate"
285019	"moped"
335316	"prayer rug, prayer mat"
100014	"crane"
435664	"suit, suit of clothes"
141003	"barn"
452905	"mountain bike, all-terrain bike, off-roader"
208414	"park bench"
138207	"refrigerator, icebox"
421005	"sandbar, sand bar"
224821	"burrito"
234083	"butcher shop, meat market"
579926	"quilt, comforter, comfort, puff"
536055	"pajama, pyjama, pj's, jammies"
536830	"soap dispenser"
412575	"electric locomotive"
513237	"rocking chair, rocker"
119171	"stretcher"
139930	"totem pole"
580609	"racket, racquet"
136736	"electric locomotive"
491440	"mailbox, letter box"
114045	"croquet ball"
433353	"cannon"
214904	"boathouse"
389921	"rapeseed"
281168	"hotdog, hot dog, red hot"
532045	"unicycle, monocycle"
361359	"moped"
031161	"obelisk"
520449	"plow, plough"
556833	"vizsla, Hungarian pointer"
559516	"tray"
350421	"hourglass"
536575	"desk"
330133	"fountain"
388235	"corn"
394975	"milk can"
279479	"waffle iron"
574430	"tricycle, trike, velocipede"
046230	"jeep, landrover"
345864	"buckeye, horse chestnut, conker"
551522	"dining table, board"
574251	"reflex camera"
088860	"ski"
379965	"ballplayer, baseball player"
278496	"cheeseburger"
340138	"pizza, pizza pie"
580274	"teddy, teddy bear"
267988	"loudspeaker, speaker, speaker unit, loudspeaker system, speaker system"
276735	"accordion, piano accordion, squeeze box"
531027	"swimming trunks, bathing trunks"
468163	"cardigan"
453738	"ski"
268043	"alp"
532778	"toilet seat"
212814	"pizza, pizza pie"
357470	"mouse, computer mouse"
402970	"wild boar, boar, Sus scrofa"
532267	"quilt, comforter, comfort, puff"
485077	"mortarboard"
273363	"racket, racquet"
293418	"sliding door"
101806	"ballplayer, baseball player"
253109	"water tower"
316855	"bakery, bakeshop, bakehouse"
466924	"candle, taper, wax light"
420754	"cheetah, chetah, Acinonyx jubatus"
349386	"grey whale, gray whale, devilfish, Eschrichtius gibbosus, Eschrichtius robustus"
342086	"kimono"
007729	"street sign"
230863	"football helmet"
507459	"grand piano, grand"
523273	"moped"
501348	"photocopier"
091397	"teddy, teddy bear"
474970	"violin, fiddle"
442364	"refrigerator, icebox"
360066	"tobacco shop, tobacconist shop, tobacconist"
093356	"patio, terrace"
209745	"pizza, pizza pie"
318107	"trolleybus, trolley coach, trackless trolley"
221380	"wine bottle"
378522	"ballplayer, baseball player"
360826	"Arctic fox, white fox, Alopex lagopus"
411557	"rugby ball"
548933	"warplane, military plane"
550780	"pool table, billiard table, snooker table"
185108	"soup bowl"
286692	"four-poster"
564447	"shower cap"
032468	"sulphur-crested cockatoo, Kakatoe galerita, Cacatua galerita"
572897	"cinema, movie theater, movie theatre, movie house, picture palace"
134351	"military uniform"
471884	"prison, prison house"
471095	"spindle"
397606	"silky terrier, Sydney silky"
377612	"baseball"
535753	"traffic light, traffic signal, stoplight"
477636	"wreck"
544117	"steam locomotive"
375857	"Chesapeake Bay retriever"
137953	"traffic light, traffic signal, stoplight"
332915	"dogsled, dog sled, dog sleigh"
320225	"shovel"
201409	"parking meter"
368768	"sundial"
259717	"toyshop"
375500	"laptop, laptop computer"
406581	"mantis, mantid"
428787	"teddy, teddy bear"
195568	"crane"
484257	"apiary, bee house"
189063	"crane"
231881	"Dutch oven"
307359	"Christmas stocking"
285093	"African elephant, Loxodonta africana"
499862	"pizza, pizza pie"
034019	"bicycle-built-for-two, tandem bicycle, tandem"
244284	"bassinet"
400722	"vase"
532342	"motor scooter, scooter"
018359	"bow tie, bow-tie, bowtie"
404302	"cowboy hat, ten-gallon hat"
041103	"washbasin, handbasin, washbowl, lavabo, wash-hand basin"
553366	"accordion, piano accordion, squeeze box"
335984	"ski"
072905	"white wolf, Arctic wolf, Canis lupus tundrarum"
458228	"pizza, pizza pie"
330238	"alp"
154717	"Arabian camel, dromedary, Camelus dromedarius"
307196	"suspension bridge"
341886	"cowboy hat, ten-gallon hat"
046731	"radio, wireless"
025528	"moped"
553118	"wallet, billfold, notecase, pocketbook"
147250	"seashore, coast, seacoast, sea-coast"
535251	"kimono"
285217	"banjo"
411690	"barbell"
506039	"paddle, boat paddle"
555921	"snorkel"
431013	"violin, fiddle"
466207	"violin, fiddle"
359688	"desktop computer"
282147	"ballplayer, baseball player"
365525	"military uniform"
040204	"airliner"
365523	"water tower"
029005	"wardrobe, closet, press"
459201	"zebra"
035514	"bagel, beigel"
050219	"wall clock"
402447	"plate"
491212	"umbrella"
291918	"balloon"
397207	"limousine, limo"
183372	"tarantula"
052484	"pizza, pizza pie"
372193	"paddle, boat paddle"
341985	"banana"
496255	"tripod"
463851	"stage"
475509	"pajama, pyjama, pj's, jammies"
470206	"Egyptian cat"
079701	"suit, suit of clothes"
253261	"Band Aid"
245806	"Dutch oven"
099511	"suit, suit of clothes"
407806	"stethoscope"
447016	"hotdog, hot dog, red hot"
186526	"burrito"
334837	"soccer ball"
175053	"bannister, banister, balustrade, balusters, handrail"
251439	"ashcan, trash can, garbage can, wastebin, ash bin, ash-bin, ashbin, dustbin, trash barrel, trash bin"
347292	"ice lolly, lolly, lollipop, popsicle"
524063	"soccer ball"
445960	"carbonara"
549773	"police van, police wagon, paddy wagon, patrol wagon, wagon, black Maria"
027989	"African elephant, Loxodonta africana"
045491	"triceratops"
336195	"crayfish, crawfish, crawdad, crawdaddy"
288021	"trolleybus, trolley coach, trackless trolley"
014537	"ballplayer, baseball player"
192780	"Crock Pot"
419449	"toaster"
416215	"chocolate sauce, chocolate syrup"
287223	"bicycle-built-for-two, tandem bicycle, tandem"
575675	"poncho"
134306	"kuvasz"
515928	"baseball"
303548	"racket, racquet"
206735	"mountain tent"
088082	"grand piano, grand"
257379	"brown bear, bruin, Ursus arctos"
530610	"bobsled, bobsleigh, bob"
276626	"passenger car, coach, carriage"
543171	"medicine chest, medicine cabinet"
366396	"ski"
534130	"dishwasher, dish washer, dishwashing machine"
337689	"plate"
041918	"sandbar, sand bar"
060040	"plate"
072902	"football helmet"
451061	"megalith, megalithic structure"
391518	"folding chair"
051281	"Irish terrier"
025548	"baseball"
306661	"candle, taper, wax light"
155705	"racket, racquet"
039137	"bikini, two-piece"
426350	"carbonara"
144321	"studio couch, day bed"
018930	"football helmet"
109928	"four-poster"
128632	"obelisk"
157205	"analog clock"
019496	"passenger car, coach, carriage"
264620	"washbasin, handbasin, washbowl, lavabo, wash-hand basin"
244720	"German shepherd, German shepherd dog, German police dog, alsatian"
203107	"toilet seat"
307249	"groom, bridegroom"
575519	"pier"
483646	"suit, suit of clothes"
173430	"police van, police wagon, paddy wagon, patrol wagon, wagon, black Maria"
275613	"traffic light, traffic signal, stoplight"
513899	"ear, spike, capitulum"
042476	"ibex, Capra ibex"
220486	"radio, wireless"
238223	"streetcar, tram, tramcar, trolley, trolley car"
360570	"crutch"
561064	"cellular telephone, cellular phone, cellphone, cell, mobile phone"
065835	"plate"
456737	"refrigerator, icebox"
475306	"corn"
182852	"shoe shop, shoe-shop, shoe store"
435279	"custard apple"
020434	"oxcart"
538580	"plate"
528076	"hand blower, blow dryer, blow drier, hair dryer, hair drier"
485937	"warplane, military plane"
227517	"megalith, megalithic structure"
244104	"corkscrew, bottle screw"
272479	"soccer ball"
059141	"unicycle, monocycle"
174868	"home theater, home theatre"
461835	"plow, plough"
067849	"canoe"
239190	"laptop, laptop computer"
223154	"barbell"
545072	"croquet ball"
053696	"killer whale, killer, orca, grampus, sea wolf, Orcinus orca"
413088	"hen"
058658	"loudspeaker, speaker, speaker unit, loudspeaker system, speaker system"
335524	"ski"
518948	"soccer ball"
292585	"umbrella"
527786	"chain saw, chainsaw"
369512	"paddle, boat paddle"
